x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
-42.500000,-7.500000,-3.113365,2.341290,-5.360000,0.785684,147.920911,49.926242,97.870305,198.530189,0.230006,0.147425,0.095000,0.467824,0.012153,0.007203,0.001093,0.018571
-42.500000,-5.000000,-3.287551,2.318997,-5.505000,0.553821,147.838051,49.907293,97.792119,198.387035,0.157708,0.105096,0.055000,0.325913,0.013323,0.005325,0.005210,0.019882
-42.500000,-2.500000,-3.386220,2.302123,-5.575000,0.412005,147.792706,49.895873,97.743862,198.298812,0.075712,0.058880,0.015000,0.167537,0.013655,0.004607,0.008061,0.020710
-42.500000,0.000000,-3.425511,2.302691,-5.625000,0.362999,147.779561,49.900951,97.727136,198.267958,-0.000136,0.000173,-0.000422,0.000000,0.013874,0.004638,0.008948,0.020998
-42.500000,2.500000,-3.386752,2.301899,-5.575000,0.411038,147.792607,49.895913,97.743585,198.298692,-0.075444,0.058742,-0.167266,-0.015000,0.013633,0.004636,0.007970,0.020713
-42.500000,5.000000,-3.287607,2.318903,-5.505000,0.553595,147.837957,49.907200,97.792114,198.386664,-0.157696,0.105076,-0.325863,-0.055000,0.013322,0.005327,0.005205,0.019882
-42.500000,7.500000,-3.090897,2.328441,-5.315000,0.785556,147.918501,49.921367,97.870298,198.530506,-0.231217,0.146442,-0.467666,-0.095000,0.012031,0.007012,0.001102,0.018571
-42.500000,10.000000,-2.878500,2.372816,-5.170000,1.087790,148.018089,49.945888,97.971145,198.717911,-0.294480,0.179401,-0.586399,-0.135000,0.010339,0.009835,-0.004760,0.020900
-42.500000,12.500000,-2.597273,2.416476,-4.940000,1.451804,148.142960,49.973820,98.090841,198.937350,-0.341160,0.206333,-0.677445,-0.160000,0.007832,0.011985,-0.011294,0.020350
-42.500000,15.000000,-2.269689,2.464013,-4.650000,1.862074,148.271631,49.997056,98.223103,199.179471,-0.381458,0.216797,-0.738235,-0.200000,0.005014,0.013916,-0.017930,0.018500
-42.500000,17.500000,-1.901269,2.504930,-4.305000,2.293755,148.418138,50.031179,98.359020,199.429281,-0.407159,0.219031,-0.770556,-0.225000,0.002791,0.016924,-0.025370,0.019300
-42.500000,20.000000,-1.560081,2.580986,-4.025000,2.739507,148.547449,50.052927,98.496048,199.679199,-0.422318,0.210758,-0.775133,-0.240000,-0.000097,0.018828,-0.031904,0.016900
-42.500000,22.500000,-1.170258,2.622051,-3.665000,3.176256,148.687512,50.083179,98.594900,199.918180,-0.418696,0.201113,-0.756526,-0.240000,-0.002150,0.021432,-0.038456,0.017100
-42.500000,25.000000,-0.817527,2.679565,-3.360000,3.594276,148.830976,50.123655,98.680000,200.140062,-0.415027,0.179702,-0.717286,-0.245000,-0.003545,0.024482,-0.044715,0.019700
-42.500000,27.500000,-0.466146,2.720676,-3.030000,3.988228,148.956636,50.154448,98.760150,200.341510,-0.391774,0.162522,-0.662704,-0.230000,-0.006350,0.025485,-0.049783,0.015500
-42.500000,30.000000,-0.144043,2.758795,-2.735000,4.347470,149.068194,50.180271,98.835050,200.519879,-0.359828,0.143104,-0.598644,-0.220000,-0.007930,0.026778,-0.054156,0.010500
-42.500000,32.500000,0.130580,2.800594,-2.475000,4.664444,149.156953,50.197586,98.895250,200.670883,-0.328899,0.121956,-0.526888,-0.205000,-0.008696,0.028655,-0.057910,0.013650
-42.500000,35.000000,0.415757,2.799909,-2.185000,4.938841,149.256541,50.229460,98.960400,200.798808,-0.293999,0.103290,-0.450984,-0.185000,-0.009387,0.030066,-0.060771,0.015700
-42.500000,37.500000,0.646419,2.809300,-1.980000,5.172238,149.344339,50.263397,99.010600,200.902465,-0.256018,0.088519,-0.372759,-0.160000,-0.011310,0.030241,-0.063150,0.013000
-42.500000,40.000000,0.858619,2.796430,-1.760000,5.362743,149.402468,50.274144,99.060550,200.984672,-0.208555,0.070644,-0.295969,-0.135000,-0.011686,0.030931,-0.065009,0.010900
-42.500000,42.500000,1.004344,2.798794,-1.610000,5.506833,149.454868,50.292125,99.095750,201.045542,-0.161845,0.056358,-0.221315,-0.105000,-0.013035,0.030983,-0.066390,0.010100
-42.500000,45.000000,1.124869,2.785477,-1.465000,5.608365,149.484534,50.292569,99.130700,201.090380,-0.109149,0.034432,-0.146634,-0.069960,-0.012637,0.031770,-0.067377,0.010900
-42.500000,47.500000,1.202898,2.775117,-1.390000,5.671476,149.507529,50.301423,99.145700,201.109472,-0.062877,0.020431,-0.090000,-0.034724,-0.011985,0.032516,-0.067862,0.013250
-42.500000,50.000000,1.237946,2.763639,-1.325000,5.693416,149.523824,50.307547,99.160700,201.124561,-0.026236,0.030707,-0.075000,0.000051,-0.011417,0.032985,-0.067996,0.014850
-40.000000,-50.000000,1.023957,2.684015,-1.460000,5.376081,149.466690,50.303635,99.115500,201.072442,0.027391,0.032784,-0.000436,0.080000,0.022733,0.024187,0.003567,0.063865
-40.000000,-47.500000,0.988573,2.694867,-1.525000,5.352704,149.451809,50.298970,99.100500,201.063025,0.065268,0.022702,0.034529,0.095000,0.022190,0.024521,0.003578,0.064082
-40.000000,-45.000000,0.930603,2.687346,-1.590000,5.284475,149.430499,50.292130,99.085500,201.036623,0.103219,0.032637,0.069364,0.153511,0.021807,0.025128,0.003619,0.064909
-40.000000,-42.500000,0.806731,2.694921,-1.735000,5.168590,149.398976,50.290297,99.050550,200.985380,0.156876,0.054732,0.104651,0.232855,0.021525,0.026076,0.003702,0.066298
-40.000000,-40.000000,0.659987,2.684299,-1.880000,5.008332,149.361206,50.286732,99.015600,200.918375,0.210574,0.077529,0.130000,0.311656,0.021400,0.027280,0.002100,0.068261
-40.000000,-37.500000,0.449027,2.684851,-2.085000,4.798310,149.279434,50.253482,98.965400,200.827976,0.247759,0.092440,0.155000,0.389309,0.023413,0.027774,0.004089,0.071014
-40.000000,-35.000000,0.215091,2.667537,-2.290000,4.544669,149.188591,50.216665,98.915200,200.712623,0.285042,0.111268,0.180000,0.467369,0.025638,0.028587,0.004456,0.074496
-40.000000,-32.500000,-0.039193,2.634348,-2.550000,4.247035,149.106768,50.199544,98.855000,200.575681,0.316745,0.134721,0.195000,0.544091,0.026545,0.030382,0.004983,0.078898
-40.000000,-30.000000,-0.315804,2.584695,-2.810000,3.905841,149.015464,50.179104,98.794800,200.413425,0.346227,0.157306,0.210000,0.614102,0.027738,0.032680,0.005710,0.084240
-40.000000,-27.500000,-0.637521,2.539682,-3.105000,3.526155,148.902441,50.150665,98.719900,200.226946,0.376221,0.175915,0.220000,0.674863,0.029815,0.035219,0.006600,0.090493
-40.000000,-25.000000,-0.976510,2.484504,-3.400000,3.116671,148.780872,50.119608,98.645000,200.018348,0.402282,0.190497,0.230000,0.724888,0.032139,0.038288,0.002700,0.097500
-40.000000,-22.500000,-1.325824,2.421121,-3.705000,2.681222,148.636956,50.076410,98.559900,199.790127,0.403710,0.210084,0.225000,0.759336,0.034021,0.041669,0.003250,0.105628
-40.000000,-20.000000,-1.682104,2.354736,-4.010000,2.230133,148.487455,50.030945,98.448892,199.546329,0.397324,0.222739,0.220000,0.772326,0.036207,0.045525,0.003800,0.114737
-40.000000,-17.500000,-2.012443,2.277626,-4.290000,1.779602,148.360191,50.007067,98.320322,199.296144,0.379816,0.228729,0.200000,0.761450,0.039805,0.048873,0.004600,0.124066
-40.000000,-15.000000,-2.337261,2.212736,-4.570000,1.343487,148.232981,49.983570,98.191312,199.046613,0.352829,0.224969,0.160000,0.724954,0.043411,0.052171,0.005400,0.133312
-40.000000,-12.500000,-2.628464,2.149463,-4.800000,0.936635,148.102692,49.951052,98.069780,198.807337,0.316807,0.208752,0.135000,0.660477,0.046680,0.055733,0.006450,0.142791
-40.000000,-10.000000,-2.898708,2.107217,-5.030000,0.575720,147.980428,49.921912,97.957816,198.590596,0.270689,0.181538,0.110000,0.568814,0.049640,0.058828,0.007500,0.151141
-40.000000,-7.500000,-3.100138,2.062944,-5.175000,0.276108,147.884306,49.897063,97.864670,198.409355,0.209205,0.149165,0.070000,0.451616,0.051739,0.061834,0.009900,0.158626
-40.000000,-5.000000,-3.264998,2.043134,-5.320000,0.050784,147.803517,49.877199,97.792505,198.268463,0.139630,0.108415,0.030000,0.313169,0.053248,0.064098,0.012300,0.164110
-40.000000,-2.500000,-3.349067,2.022024,-5.370000,-0.088252,147.769168,49.874775,97.748109,198.180465,0.071585,0.056047,0.015000,0.161090,0.054287,0.065624,0.011250,0.167739
-40.000000,0.000000,-3.386214,2.023729,-5.420000,-0.135449,147.756610,49.879796,97.732707,198.150633,-0.000214,0.000230,-0.000547,0.000000,0.054583,0.066172,0.010200,0.168937
-40.000000,2.500000,-3.349462,2.022226,-5.370000,-0.088336,147.768951,49.874697,97.747826,198.179877,-0.071153,0.055757,-0.160405,-0.015000,0.054276,0.065605,0.011250,0.167694
-40.000000,5.000000,-3.264204,2.042850,-5.320000,0.051123,147.803646,49.877060,97.793039,198.268444,-0.140024,0.108700,-0.313850,-0.030000,0.053274,0.064143,0.012300,0.164215
-40.000000,7.500000,-3.101277,2.063227,-5.175000,0.275478,147.883806,49.896928,97.863933,198.408093,-0.208926,0.148985,-0.451175,-0.070000,0.051698,0.061762,0.009900,0.158461
-40.000000,10.000000,-2.898772,2.107111,-5.030000,0.575464,147.980448,49.921931,97.957819,198.590672,-0.270624,0.181431,-0.568553,-0.110000,0.049642,0.058831,0.007500,0.151146
-40.000000,12.500000,-2.629714,2.150015,-4.800000,0.936687,148.102513,49.951336,98.068857,198.807544,-0.316873,0.208930,-0.660905,-0.135000,0.046630,0.055649,0.006450,0.142596
-40.000000,15.000000,-2.336082,2.212146,-4.570000,1.343122,148.233188,49.983322,98.192220,199.046532,-0.352796,0.224945,-0.724892,-0.160000,0.043470,0.052271,0.005400,0.133545
-40.000000,17.500000,-2.012534,2.277475,-4.290000,1.779237,148.360087,50.006954,98.320335,199.295714,-0.379765,0.228643,-0.761243,-0.200000,0.039802,0.048866,0.004600,0.124051
-40.000000,20.000000,-1.682936,2.355386,-4.010000,2.231165,148.487492,50.031349,98.448168,199.547202,-0.397440,0.222751,-0.772398,-0.220000,0.036148,0.045427,0.003800,0.114507
-40.000000,22.500000,-1.325819,2.421130,-3.705000,2.681244,148.636910,50.076359,98.559900,199.789938,-0.403764,0.210175,-0.759550,-0.225000,0.034031,0.041685,0.003250,0.105667
-40.000000,25.000000,-0.976180,2.483704,-3.400000,3.114920,148.780723,50.119256,98.645000,200.017355,-0.402237,0.190674,-0.725202,-0.230000,0.032201,0.038387,0.002700,0.097736
-40.000000,27.500000,-0.637561,2.539617,-3.105000,3.525995,148.902456,50.150673,98.719900,200.226991,-0.376239,0.175946,-0.674937,-0.220000,0.029808,0.035207,0.006600,0.090464
-40.000000,30.000000,-0.315731,2.585556,-2.810000,3.907910,149.015651,50.179361,98.794800,200.414302,-0.346132,0.156916,-0.613291,-0.210000,0.027692,0.032608,0.005699,0.084070
-40.000000,32.500000,-0.039354,2.634085,-2.550000,4.246391,149.106901,50.199666,98.855000,200.576184,-0.316746,0.134722,-0.544093,-0.195000,0.026554,0.030398,0.004983,0.078934
-40.000000,35.000000,0.215578,2.668652,-2.290000,4.547421,149.188932,50.217020,98.915200,200.713998,-0.285438,0.111754,-0.468669,-0.180000,0.025609,0.028546,0.004443,0.074395
-40.000000,37.500000,0.449394,2.685640,-2.085000,4.800263,149.279440,50.253368,98.965400,200.827762,-0.247770,0.092339,-0.389148,-0.155000,0.023385,0.027731,0.004079,0.070910
-40.000000,40.000000,0.659921,2.684193,-1.880000,5.008069,149.361377,50.286999,99.015600,200.919241,-0.210185,0.077020,-0.310092,-0.130000,0.021395,0.027271,0.002100,0.068240
-40.000000,42.500000,0.806863,2.695168,-1.735000,5.169200,149.399519,50.290569,99.050550,200.986987,-0.156908,0.054736,-0.232913,-0.104717,0.021521,0.026072,0.003697,0.066286
-40.000000,45.000000,0.930420,2.687041,-1.590000,5.283722,149.429346,50.291276,99.085500,201.032664,-0.103516,0.033115,-0.154730,-0.069335,0.021805,0.025124,0.003620,0.064900
-40.000000,47.500000,0.988815,2.695257,-1.525000,5.353668,149.452893,50.299849,99.100500,201.066900,-0.065171,0.022657,-0.095000,-0.034523,0.022205,0.024544,0.003581,0.064138
-40.000000,50.000000,1.023957,2.684015,-1.460000,5.376081,149.466259,50.303376,99.115500,201.071080,-0.027588,0.032618,-0.080000,-0.000001,0.022733,0.024187,0.003567,0.063865
-37.500000,-50.000000,0.547989,2.090920,-1.545000,3.858162,149.309779,50.193761,99.080500,200.574367,0.015933,0.016667,-0.001266,0.035000,0.039150,0.054113,0.003939,0.132610
-37.500000,-47.500000,0.512333,2.101939,-1.610000,3.833261,149.295448,50.189300,99.065500,200.566488,0.053465,0.014723,0.033804,0.075055,0.038595,0.054487,0.003962,0.132768
-37.500000,-45.000000,0.449788,2.095354,-1.675000,3.760405,149.281207,50.189893,99.050550,200.534591,0.109698,0.038478,0.067733,0.151061,0.038673,0.054885,0.003900,0.133509
-37.500000,-42.500000,0.324617,2.100579,-1.820000,3.636954,149.249752,50.187905,99.015600,200.483082,0.161591,0.060648,0.100000,0.224430,0.038284,0.055640,0.002100,0.134421
-37.500000,-40.000000,0.162120,2.089789,-1.945000,3.458855,149.183788,50.157607,98.980400,200.405258,0.191458,0.069683,0.125000,0.299839,0.039176,0.055748,0.004384,0.135618
-37.500000,-37.500000,0.008560,2.044610,-2.125000,3.237663,149.133827,50.152699,98.935450,200.306448,0.226598,0.090963,0.140000,0.376180,0.039050,0.057033,0.002900,0.137699
-37.500000,-35.000000,-0.226792,2.020123,-2.330000,2.967210,149.040923,50.113977,98.885250,200.183315,0.262013,0.110948,0.165000,0.449973,0.041106,0.057428,0.005175,0.140397
-37.500000,-32.500000,-0.489623,1.981249,-2.550000,2.651058,148.942479,50.080283,98.825050,200.034728,0.302186,0.130657,0.175000,0.519106,0.043600,0.058080,0.005815,0.143885
-37.500000,-30.000000,-0.766551,1.924576,-2.810000,2.291881,148.848958,50.057214,98.764850,199.862608,0.329344,0.150535,0.190000,0.583360,0.044572,0.059923,0.006643,0.148245
-37.500000,-27.500000,-1.086804,1.872073,-3.105000,1.893799,148.733771,50.025641,98.689950,199.665389,0.356889,0.167289,0.200000,0.638766,0.046398,0.062001,0.005050,0.153377
-37.500000,-25.000000,-1.392163,1.787006,-3.350000,1.466042,148.603022,49.983763,98.614800,199.446068,0.355948,0.191712,0.205000,0.681519,0.048119,0.064405,0.006100,0.159418
-37.500000,-22.500000,-1.736056,1.719323,-3.655000,1.019436,148.458164,49.937710,98.517902,199.210105,0.354620,0.210748,0.190000,0.708784,0.049811,0.067545,0.006650,0.166682
-37.500000,-20.000000,-2.022717,1.614365,-3.890000,0.557405,148.334419,49.912518,98.399375,198.959001,0.354139,0.214878,0.185000,0.714332,0.053002,0.070057,0.007450,0.174174
-37.500000,-17.500000,-2.332667,1.521020,-4.095000,0.100825,148.183319,49.859792,98.277061,198.702115,0.340049,0.215768,0.170000,0.699848,0.055105,0.073534,0.008550,0.182393
-37.500000,-15.000000,-2.645674,1.462112,-4.375000,-0.336778,148.056762,49.833838,98.154785,198.448461,0.312341,0.211329,0.130000,0.661584,0.058606,0.076564,0.009350,0.191107
-37.500000,-12.500000,-2.924910,1.406865,-4.605000,-0.741501,147.927336,49.799480,98.039067,198.206825,0.276711,0.195471,0.105000,0.597970,0.061642,0.079672,0.010400,0.199523
-37.500000,-10.000000,-3.127953,1.352599,-4.750000,-1.098144,147.810038,49.771433,97.935078,197.986925,0.220372,0.182517,0.030000,0.511461,0.064663,0.082348,0.011450,0.207162
-37.500000,-7.500000,-3.280182,1.310197,-4.825000,-1.393310,147.716245,49.749515,97.845794,197.801185,0.183287,0.134083,0.060000,0.402387,0.066758,0.085179,0.008600,0.213977
-37.500000,-5.000000,-3.433017,1.303996,-4.970000,-1.611570,147.636978,49.728665,97.778876,197.661134,0.120165,0.099774,0.020000,0.279878,0.068206,0.087240,0.011000,0.219101
-37.500000,-2.500000,-3.511621,1.294371,-5.020000,-1.746910,147.602916,49.725662,97.736508,197.572258,0.058352,0.053977,0.005000,0.143777,0.069188,0.088638,0.009950,0.222437
-37.500000,0.000000,-3.554210,1.286796,-5.045000,-1.792946,147.566666,49.706828,97.721997,197.542117,-0.000502,0.000538,-0.001276,0.000000,0.070743,0.088341,0.013900,0.223599
-37.500000,2.500000,-3.511662,1.294316,-5.020000,-1.747072,147.603101,49.725846,97.736511,197.572994,-0.058346,0.053968,-0.143753,-0.005000,0.069191,0.088642,0.009950,0.222447
-37.500000,5.000000,-3.434109,1.304437,-4.970000,-1.612141,147.636642,49.728545,97.778442,197.660225,-0.119363,0.098950,-0.277861,-0.020000,0.068221,0.087274,0.011000,0.219176
-37.500000,7.500000,-3.278633,1.309752,-4.825000,-1.392285,147.716255,49.749214,97.846413,197.800609,-0.183962,0.134815,-0.404188,-0.060000,0.066735,0.085129,0.008600,0.213867
-37.500000,10.000000,-3.129803,1.352947,-4.750000,-1.099347,147.809945,49.771724,97.934312,197.987318,-0.219968,0.182089,-0.510406,-0.030000,0.064682,0.082391,0.011450,0.207257
-37.500000,12.500000,-2.872051,1.382826,-4.520000,-0.741753,147.931181,49.802835,98.039923,198.206301,-0.264278,0.207311,-0.598010,-0.055000,0.061803,0.079485,0.010400,0.199350
-37.500000,15.000000,-2.645518,1.462358,-4.375000,-0.336155,148.056842,49.833924,98.154778,198.448791,-0.312348,0.211341,-0.661615,-0.130000,0.058617,0.076583,0.009350,0.191151
-37.500000,17.500000,-2.342497,1.541612,-4.170000,0.101506,148.207123,49.885778,98.277060,198.702434,-0.335147,0.220177,-0.700240,-0.145000,0.056361,0.072905,0.008250,0.182417
-37.500000,20.000000,-2.022904,1.614066,-3.890000,0.556658,148.334261,49.912354,98.399382,198.958363,-0.354219,0.215012,-0.714651,-0.185000,0.052985,0.070028,0.007450,0.174105
-37.500000,22.500000,-1.675137,1.681675,-3.585000,1.018111,148.484359,49.961032,98.517902,199.210035,-0.363182,0.204045,-0.708035,-0.200000,0.051174,0.066846,0.006900,0.166632
-37.500000,25.000000,-1.392034,1.787214,-3.350000,1.466561,148.603031,49.983768,98.614800,199.446096,-0.355800,0.191462,-0.680929,-0.205000,0.048133,0.064430,0.006100,0.159475
-37.500000,27.500000,-1.057680,1.850363,-3.055000,1.895292,148.726338,50.018472,98.689700,199.665660,-0.333397,0.180452,-0.639799,-0.195000,0.046014,0.062050,0.007717,0.153441
-37.500000,30.000000,-0.766734,1.923247,-2.810000,2.288434,148.848631,50.056788,98.764850,199.861116,-0.329173,0.150540,-0.583228,-0.190000,0.044508,0.059804,0.006657,0.147975
-37.500000,32.500000,-0.482619,1.980968,-2.590000,2.651080,148.956521,50.094095,98.825050,200.035584,-0.291059,0.133420,-0.519119,-0.180000,0.041815,0.058969,0.005799,0.143911
-37.500000,35.000000,-0.226464,2.021172,-2.330000,2.969951,149.041123,50.114153,98.885250,200.184061,-0.262144,0.110950,-0.450101,-0.165000,0.041146,0.057505,0.005162,0.140571
-37.500000,37.500000,0.008857,2.044725,-2.125000,3.237892,149.134091,50.153035,98.935450,200.307635,-0.226582,0.091112,-0.376426,-0.140000,0.039053,0.057032,0.002900,0.137702
-37.500000,40.000000,0.162144,2.089827,-1.945000,3.458951,149.183537,50.157207,98.980400,200.403969,-0.191688,0.070044,-0.300764,-0.125000,0.039181,0.055757,0.004384,0.135640
-37.500000,42.500000,0.323780,2.099179,-1.820000,3.633386,149.249223,50.187556,99.015600,200.481345,-0.161573,0.060681,-0.224461,-0.100000,0.038243,0.055567,0.002100,0.134253
-37.500000,45.000000,0.450016,2.095742,-1.675000,3.761392,149.281821,50.190295,99.050550,200.536598,-0.109097,0.037812,-0.148604,-0.067785,0.038658,0.054859,0.003900,0.133449
-37.500000,47.500000,0.512830,2.102724,-1.610000,3.835247,149.295106,50.189129,99.065500,200.565474,-0.053657,0.015007,-0.075826,-0.033803,0.038646,0.054576,0.003960,0.132973
-37.500000,50.000000,0.547989,2.090920,-1.545000,3.858162,149.311043,50.194827,99.080500,200.578976,-0.016578,0.016026,-0.035000,-0.000000,0.039150,0.054113,0.003939,0.132610
-35.000000,-50.000000,0.054930,1.481864,-1.630000,2.254739,149.130744,50.060412,99.045500,199.984763,0.004376,0.015245,-0.010000,0.030000,0.030158,0.040482,0.003600,0.099973
-35.000000,-47.500000,0.015863,1.496968,-1.695000,2.230441,149.124726,50.064394,99.030550,199.975799,0.059040,0.019669,0.032569,0.085000,0.030039,0.040571,0.002850,0.099965
-35.000000,-45.000000,-0.046578,1.490182,-1.760000,2.155713,149.110535,50.064924,99.015600,199.943766,0.113136,0.048031,0.065112,0.180000,0.030001,0.040761,0.002100,0.100209
-35.000000,-42.500000,-0.182911,1.502889,-1.885000,2.032884,149.052508,50.037450,98.980400,199.887396,0.139574,0.045207,0.095000,0.200907,0.030583,0.040319,0.004378,0.100203
-35.000000,-40.000000,-0.342526,1.494270,-2.010000,1.860468,148.986372,50.006741,98.945200,199.808510,0.167209,0.059888,0.120000,0.269226,0.031260,0.040040,0.004656,0.100483
-35.000000,-37.500000,-0.492013,1.452276,-2.190000,1.643918,148.935446,50.001210,98.900250,199.706329,0.199472,0.080405,0.135000,0.337318,0.030769,0.040609,0.005075,0.101001
-35.000000,-35.000000,-0.663946,1.393084,-2.370000,1.378964,148.875730,49.992272,98.855300,199.579888,0.230260,0.099502,0.150000,0.400679,0.030436,0.041387,0.003700,0.101996
-35.000000,-32.500000,-0.921593,1.356642,-2.590000,1.068152,148.776858,49.957922,98.795100,199.429046,0.267239,0.114585,0.160000,0.460298,0.032521,0.041267,0.005550,0.103746
-35.000000,-30.000000,-1.195568,1.305001,-2.810000,0.721008,148.668835,49.919799,98.734900,199.252521,0.301089,0.127990,0.170000,0.511933,0.034624,0.041056,0.007388,0.105309
