x,y,z mean,z stdev,z min,z max,vs_x stdev,vs_x min,vs_x max,vs_y mean,vs_y stdev,vs_y min,vs_y max,vs_z mean,vs_z stdev,vs_z min,vs_z max
-25.000000,2.500000,1.389107,0.718352,0.670755,2.107459,147.675063,49.062982,98.612081,196.738044,0.164553,0.053696,0.110857,0.218248,0.119181,0.058849,0.060332,0.178031
-25.000000,5.000000,1.190970,0.715650,0.475320,1.906620,147.797862,49.106744,98.691118,196.904607,0.297359,0.097419,0.199940,0.394777,0.111297,0.056088,0.055209,0.167385
-25.000000,7.500000,0.916713,0.712185,0.204528,1.628898,147.972570,49.169408,98.803162,197.141978,0.379827,0.124430,0.255397,0.504257,0.100136,0.052051,0.048084,0.152187
-25.000000,10.000000,0.581680,0.707080,-0.125400,1.288761,148.182995,49.245433,98.937562,197.428427,0.412471,0.134641,0.277829,0.547112,0.086571,0.047101,0.039470,0.133671
-25.000000,12.500000,0.258185,0.700468,-0.442284,0.958653,148.396151,49.323517,99.072634,197.719667,0.396923,0.128195,0.268728,0.525118,0.072959,0.041906,0.031053,0.114865
-25.000000,15.000000,-0.051741,0.691473,-0.743214,0.639732,148.603881,49.400678,99.203203,198.004560,0.349246,0.110430,0.238816,0.459677,0.059731,0.036684,0.023047,0.096415
-25.000000,17.500000,-0.326577,0.680062,-1.006639,0.353485,148.795225,49.473083,99.322142,198.268309,0.281022,0.085257,0.195765,0.366279,0.047662,0.031699,0.015963,0.079361
-25.000000,20.000000,-0.538447,0.666139,-1.204586,0.127692,148.962328,49.537680,99.424648,198.500008,0.206384,0.057376,0.149008,0.263760,0.037500,0.027188,0.010312,0.064688
-25.000000,22.500000,-0.678967,0.649680,-1.328646,-0.029287,149.107720,49.594711,99.513009,198.702432,0.138883,0.031534,0.107349,0.170417,0.029277,0.023198,0.006079,0.052475
-25.000000,25.000000,-0.748376,0.629921,-1.378298,-0.118455,149.233921,49.644642,99.589280,198.878563,0.085204,0.010373,0.074831,0.095577,0.022900,0.019741,0.003159,0.042641
-25.000000,27.500000,-0.810027,0.607938,-1.417965,-0.202089,149.345299,49.690279,99.655020,199.035578,0.034553,0.009111,0.025442,0.043664,0.017296,0.016601,0.000695,0.033897
-25.000000,30.000000,-0.817187,0.584096,-1.401283,-0.233090,149.440634,49.729530,99.711104,199.170163,0.001365,0.021904,-0.020539,0.023270,0.013169,0.013965,-0.000797,0.027134
-25.000000,32.500000,-0.807965,0.559465,-1.367430,-0.248500,149.523367,49.764331,99.759037,199.287698,-0.022767,0.030679,-0.053446,0.007912,0.009824,0.011677,-0.001853,0.021501
-25.000000,35.000000,-0.788517,0.534977,-1.323494,-0.253539,149.593790,49.794690,99.799100,199.388480,-0.038613,0.035608,-0.074221,-0.003005,0.007156,0.009725,-0.002569,0.016882
-25.000000,37.500000,-0.759039,0.512214,-1.271254,-0.246825,149.651280,49.819877,99.831402,199.471157,-0.045009,0.036071,-0.081080,-0.008938,0.005184,0.008152,-0.002968,0.013335
-25.000000,40.000000,-0.724128,0.491563,-1.215691,-0.232565,149.698405,49.840639,99.857766,199.539044,-0.043822,0.032960,-0.076782,-0.010862,0.003727,0.006884,-0.003157,0.010611
-25.000000,42.500000,-0.690970,0.474266,-1.165236,-0.216703,149.735138,49.856922,99.878216,199.592059,-0.037101,0.027043,-0.064144,-0.010058,0.002681,0.005909,-0.003228,0.008590
-25.000000,45.000000,-0.663221,0.461117,-1.124338,-0.202105,149.761588,49.868651,99.892937,199.630239,-0.025738,0.018789,-0.044527,-0.006949,0.001989,0.005217,-0.003229,0.007206
-25.000000,47.500000,-0.647564,0.452870,-1.100434,-0.194695,149.777369,49.875818,99.901551,199.653187,-0.013570,0.009765,-0.023336,-0.003805,0.001562,0.004798,-0.003235,0.006360
-25.000000,50.000000,-0.642197,0.450133,-1.092330,-0.192063,149.782766,49.878318,99.904448,199.661083,0.000000,0.000000,0.000000,0.000000,0.001414,0.004655,-0.003241,0.006069
-22.500000,-50.000000,-0.595138,0.480397,-1.075535,-0.114741,149.769431,49.852788,99.916642,199.622219,0.000000,0.000000,0.000000,0.000000,0.002825,0.004987,-0.002162,0.007812
-22.500000,-47.500000,-0.597810,0.482987,-1.080797,-0.114822,149.764347,49.850287,99.914060,199.614635,0.006415,0.007018,-0.000603,0.013434,0.002998,0.005132,-0.002133,0.008130
-22.500000,-45.000000,-0.603224,0.490683,-1.093907,-0.112541,149.749849,49.843058,99.906791,199.592907,0.010279,0.012839,-0.002561,0.023118,0.003522,0.005557,-0.002035,0.009079
-22.500000,-42.500000,-0.612750,0.502795,-1.115545,-0.109956,149.725563,49.831210,99.894353,199.556774,0.012249,0.017595,-0.005346,0.029845,0.004392,0.006262,-0.001870,0.010653
-22.500000,-40.000000,-0.616152,0.518611,-1.134763,-0.097542,149.692215,49.814763,99.877452,199.506978,0.007371,0.019271,-0.011900,0.026642,0.005727,0.007260,-0.001533,0.012987
-22.500000,-37.500000,-0.615519,0.537674,-1.153193,-0.077846,149.648844,49.793784,99.855060,199.442628,-0.003237,0.018205,-0.021441,0.014968,0.007539,0.008560,-0.001022,0.016099
-22.500000,-35.000000,-0.607141,0.558914,-1.166055,-0.048227,149.594983,49.768339,99.826644,199.363321,-0.021061,0.013786,-0.034847,-0.007275,0.009898,0.010178,-0.000280,0.020076
-22.500000,-32.500000,-0.571645,0.581694,-1.153338,0.010049,149.529106,49.737510,99.791596,199.266615,-0.052529,0.003636,-0.056166,-0.048893,0.013153,0.012201,0.000953,0.025354
-22.500000,-30.000000,-0.512324,0.604650,-1.116974,0.092326,149.450811,49.701861,99.748950,199.152672,-0.095300,0.011230,-0.106530,-0.084070,0.017276,0.014601,0.002675,0.031876
-22.500000,-27.500000,-0.404075,0.626779,-1.030854,0.222703,149.359870,49.660970,99.698900,199.020840,-0.155204,0.032519,-0.187723,-0.122685,0.022628,0.017436,0.005193,0.040064
-22.500000,-25.000000,-0.236612,0.648027,-0.884639,0.411416,149.249856,49.613022,99.636833,198.862878,-0.233240,0.060400,-0.293640,-0.172840,0.029635,0.020829,0.008806,0.050464
-22.500000,-22.500000,-0.010852,0.667759,-0.678610,0.656907,149.120249,49.558252,99.561997,198.678501,-0.325495,0.093187,-0.418683,-0.232308,0.038311,0.024736,0.013576,0.063047
-22.500000,-20.000000,0.301608,0.685677,-0.384069,0.987285,148.963463,49.494184,99.469279,198.457647,-0.432980,0.130688,-0.563668,-0.302292,0.049347,0.029319,0.020028,0.078665
-22.500000,-17.500000,0.729572,0.703071,0.026501,1.432644,148.772458,49.418574,99.353884,198.191033,-0.553673,0.171564,-0.725237,-0.382109,0.063387,0.034680,0.028707,0.098067
-22.500000,-15.000000,1.228645,0.719302,0.509342,1.947947,148.543894,49.331578,99.212316,197.875471,-0.660442,0.207234,-0.867676,-0.453207,0.079921,0.040694,0.039227,0.120614
-22.500000,-12.500000,1.815214,0.735250,1.079964,2.550464,148.276987,49.233051,99.043936,197.510037,-0.741747,0.233672,-0.975419,-0.508074,0.099101,0.047333,0.051768,0.146434
-22.500000,-10.000000,2.475196,0.751403,1.723793,3.226599,147.972503,49.124085,98.848419,197.096588,-0.768580,0.241848,-1.010427,-0.526732,0.120567,0.054456,0.066111,0.175023
-22.500000,-7.500000,3.104327,0.765371,2.338956,3.869698,147.667143,49.017301,98.649842,196.684445,-0.707720,0.222068,-0.929789,-0.485652,0.141439,0.061256,0.080182,0.202695
-22.500000,-5.000000,3.643934,0.776875,2.867059,4.420808,147.396701,48.924368,98.472333,196.321069,-0.549086,0.171708,-0.720794,-0.377378,0.159514,0.067048,0.092465,0.226562
-22.500000,-2.500000,4.013188,0.784766,3.228422,4.797954,147.207345,48.860018,98.347327,196.067362,-0.301809,0.094115,-0.395923,-0.207694,0.171956,0.071014,0.100943,0.242970
-22.500000,0.000000,4.148368,0.788019,3.360349,4.936387,147.137466,48.836279,98.301188,195.973745,-0.000092,0.000067,-0.000159,-0.000024,0.176527,0.072451,0.104076,0.248978
-22.500000,2.500000,4.013678,0.785133,3.228545,4.798811,147.207507,48.859858,98.347649,196.067365,0.301897,0.093988,0.207909,0.395885,0.171967,0.071004,0.100963,0.242971
-22.500000,5.000000,3.659546,0.777552,2.881993,4.437098,147.391057,48.922490,98.468568,196.313547,0.543438,0.169975,0.373462,0.713413,0.159904,0.067156,0.092748,0.227060
-22.500000,7.500000,3.104567,0.765349,2.339218,3.869916,147.667223,49.017235,98.649988,196.684458,0.707738,0.222048,0.485689,0.929786,0.141447,0.061250,0.080197,0.202697
-22.500000,10.000000,2.470735,0.751104,1.719631,3.221839,147.974003,49.124524,98.849479,197.098527,0.768809,0.241957,0.526852,1.010766,0.120459,0.054428,0.066031,0.174887
-22.500000,12.500000,1.815299,0.735042,1.080257,2.550341,148.277008,49.233059,99.043949,197.510067,0.741720,0.233717,0.508003,0.975437,0.099105,0.047332,0.051773,0.146437
-22.500000,15.000000,1.248898,0.719634,0.529263,1.968532,148.540045,49.330213,99.209831,197.870258,0.663611,0.208139,0.455473,0.871750,0.080337,0.040788,0.039548,0.121125
-22.500000,17.500000,0.721691,0.702669,0.019021,1.424360,148.773425,49.419016,99.354409,198.192440,0.551928,0.171172,0.380756,0.723100,0.063245,0.034649,0.028596,0.097895
-22.500000,20.000000,0.317265,0.685685,-0.368420,1.002950,148.962074,49.493545,99.468529,198.455619,0.436578,0.131796,0.304782,0.568375,0.049614,0.029376,0.020238,0.078990
-22.500000,22.500000,-0.010853,0.667515,-0.678368,0.656662,149.120255,49.558287,99.561968,198.678542,0.325439,0.093274,0.232165,0.418713,0.038310,0.024739,0.013571,0.063048
-22.500000,25.000000,-0.236595,0.647826,-0.884421,0.411232,149.249860,49.613055,99.636806,198.862915,0.233181,0.060490,0.172691,0.293671,0.029638,0.020829,0.008809,0.050466
-22.500000,27.500000,-0.406347,0.626694,-1.033041,0.220347,149.359780,49.661022,99.698758,199.020802,0.154525,0.032401,0.122124,0.186926,0.022600,0.017433,0.005168,0.040033
-22.500000,30.000000,-0.505113,0.604373,-1.109487,0.099260,149.451243,49.701817,99.749427,199.153060,0.097221,0.011924,0.085296,0.109145,0.017357,0.014614,0.002743,0.031971
-22.500000,32.500000,-0.577722,0.581759,-1.159481,0.004037,149.528656,49.737564,99.791092,199.266220,0.050780,0.004137,0.046643,0.054918,0.013087,0.012193,0.000894,0.025280
-22.500000,35.000000,-0.607008,0.558894,-1.165902,-0.048114,149.595002,49.768338,99.826665,199.363340,0.021046,0.013741,0.007304,0.034787,0.009900,0.010178,-0.000277,0.020078
-22.500000,37.500000,-0.615469,0.537604,-1.153073,-0.077865,149.648854,49.793790,99.855063,199.442644,0.003215,0.018162,-0.014947,0.021377,0.007539,0.008562,-0.001023,0.016100
-22.500000,40.000000,-0.616083,0.518569,-1.134652,-0.097515,149.692226,49.814762,99.877464,199.506988,-0.007382,0.019239,-0.026620,0.011857,0.005728,0.007261,-0.001532,0.012989
-22.500000,42.500000,-0.610432,0.502651,-1.113083,-0.107781,149.725845,49.831205,99.894640,199.557049,-0.011296,0.017211,-0.028506,0.005915,0.004414,0.006264,-0.001850,0.010677
-22.500000,45.000000,-0.604819,0.490711,-1.095530,-0.114107,149.749661,49.843065,99.906597,199.592726,-0.011161,0.013168,-0.024329,0.002007,0.003508,0.005557,-0.002049,0.009064
-22.500000,47.500000,-0.597701,0.482981,-1.080682,-0.114720,149.764390,49.850268,99.914121,199.614658,-0.006413,0.006998,-0.013411,0.000585,0.003000,0.005132,-0.002132,0.008132
-22.500000,50.000000,-0.595138,0.480397,-1.075535,-0.114741,149.769431,49.852788,99.916643,199.622219,0.000000,0.000000,0.000000,0.000000,0.002826,0.004987,-0.002161,0.007813
-20.000000,-50.000000,-0.530676,0.497466,-1.028143,-0.033210,149.760720,49.830966,99.929754,199.591686,0.000000,0.000000,0.000000,0.000000,0.004240,0.005234,-0.000994,0.009474
-20.000000,-47.500000,-0.528709,0.499729,-1.028438,-0.028980,149.756300,49.828527,99.927772,199.584827,-0.002895,0.003294,-0.006189,0.000400,0.004453,0.005378,-0.000925,0.009830
-20.000000,-45.000000,-0.524564,0.506685,-1.031249,-0.017879,149.743147,49.821448,99.921699,199.564595,-0.006877,0.006019,-0.012896,-0.000858,0.005058,0.005802,-0.000744,0.010860
-20.000000,-42.500000,-0.514010,0.517421,-1.031430,0.003411,149.721592,49.809860,99.911731,199.531452,-0.015344,0.006774,-0.022118,-0.008570,0.006104,0.006506,-0.000402,0.012610
-20.000000,-40.000000,-0.493831,0.531701,-1.025532,0.037870,149.691411,49.793779,99.897632,199.485189,-0.029898,0.004860,-0.034758,-0.025039,0.007644,0.007504,0.000139,0.015148
-20.000000,-37.500000,-0.450183,0.548361,-0.998544,0.098178,149.653592,49.773458,99.880134,199.427051,-0.055575,0.001554,-0.057129,-0.054022,0.009831,0.008808,0.001023,0.018639
-20.000000,-35.000000,-0.390619,0.567303,-0.957922,0.176684,149.605669,49.748568,99.857101,199.354237,-0.089572,0.011481,-0.101053,-0.078091,0.012660,0.010445,0.002215,0.023105
-20.000000,-32.500000,-0.282486,0.587703,-0.870189,0.305218,149.547391,49.718509,99.828882,199.265900,-0.142776,0.028633,-0.171409,-0.114142,0.016600,0.012507,0.004092,0.029107
-20.000000,-30.000000,-0.149737,0.608938,-0.758675,0.459201,149.475089,49.683064,99.792025,199.158153,-0.206694,0.050158,-0.256852,-0.156537,0.021481,0.014984,0.006497,0.036465
-20.000000,-27.500000,0.070878,0.629867,-0.558989,0.700746,149.392072,49.642527,99.749545,199.034599,-0.299124,0.081194,-0.380317,-0.217930,0.028022,0.017942,0.010081,0.045964
-20.000000,-25.000000,0.370406,0.651205,-0.280799,1.021612,149.287116,49.593859,99.693257,198.880976,-0.414870,0.119999,-0.534869,-0.294871,0.036589,0.021547,0.015042,0.058136
-20.000000,-22.500000,0.782247,0.673216,0.109031,1.455463,149.158413,49.536555,99.621858,198.694967,-0.559532,0.167464,-0.726997,-0.392068,0.047673,0.025840,0.021833,0.073513
-20.000000,-20.000000,1.328510,0.696515,0.631995,2.025025,148.991950,49.466608,99.525342,198.458559,-0.730114,0.222096,-0.952210,-0.508018,0.062115,0.031029,0.031086,0.093145
-20.000000,-17.500000,2.046037,0.723666,1.322371,2.769702,148.775215,49.380554,99.394662,198.155769,-0.924114,0.282134,-1.206248,-0.641981,0.080743,0.037272,0.043471,0.118015
-20.000000,-15.000000,2.940112,0.755497,2.184616,3.695609,148.484672,49.272370,99.212302,197.757042,-1.112157,0.338370,-1.450526,-0.773787,0.104335,0.044770,0.059565,0.149105
-20.000000,-12.500000,3.956075,0.790212,3.165863,4.746286,148.122253,49.143860,98.978393,197.266113,-1.252733,0.378906,-1.631639,-0.873828,0.131922,0.053284,0.078638,0.185205
-20.000000,-10.000000,5.027795,0.825222,4.202573,5.853017,147.703536,49.000631,98.702904,196.704167,-1.302427,0.391269,-1.693696,-0.911157,0.162004,0.062406,0.099598,0.224410
-20.000000,-7.500000,6.102334,0.859913,5.242421,6.962247,147.251280,48.851095,98.400185,196.102375,-1.210265,0.360888,-1.571153,-0.849377,0.192747,0.071576,0.121171,0.264323
-20.000000,-5.000000,7.041189,0.890187,6.151002,7.931375,146.832536,48.716071,98.116465,195.548607,-0.948847,0.281009,-1.229856,-0.667839,0.219997,0.079625,0.140372,0.299622
-20.000000,-2.500000,7.707671,0.912121,6.795551,8.619792,146.523669,48.618565,97.905104,195.142234,-0.516186,0.152400,-0.668585,-0.363786,0.239415,0.085330,0.154085,0.324744
-20.000000,0.000000,7.938963,0.919691,7.019272,8.858653,146.413573,48.583783,97.829790,194.997356,-0.000070,0.000046,-0.000116,-0.000023,0.246300,0.087355,0.158946,0.333655
-20.000000,2.500000,7.708076,0.912380,6.795696,8.620455,146.523818,48.618419,97.905399,195.142236,0.516250,0.152300,0.363950,0.668550,0.239424,0.085321,0.154103,0.324746
-20.000000,5.000000,7.067297,0.891643,6.175654,7.958940,146.822607,48.713284,98.109323,195.535891,0.939998,0.278572,0.661426,1.218570,0.220543,0.079764,0.140779,0.300307
-20.000000,7.500000,6.102570,0.859841,5.242729,6.962411,147.251348,48.851032,98.400317,196.102380,1.210283,0.360876,0.849407,1.571159,0.192755,0.071573,0.121182,0.264328
-20.000000,10.000000,5.027962,0.825055,4.202907,5.853017,147.703573,49.000608,98.702965,196.704181,1.302426,0.391288,0.911138,1.693714,0.162008,0.062407,0.099601,0.224414
-20.000000,12.500000,3.956185,0.789986,3.166199,4.746171,148.122271,49.143866,98.978405,197.266137,1.252719,0.378947,0.873772,1.631666,0.131925,0.053284,0.078641,0.185210
-20.000000,15.000000,2.877746,0.752063,2.125683,3.629809,148.495270,49.275685,99.219586,197.770955,1.099470,0.335370,0.764100,1.434840,0.103286,0.044557,0.058728,0.147843
-20.000000,17.500000,2.046087,0.723423,1.322664,2.769510,148.775218,49.380583,99.394635,198.155801,0.924084,0.282200,0.641883,1.206284,0.080744,0.037274,0.043471,0.118018
-20.000000,20.000000,1.328546,0.696272,0.632274,2.024818,148.991956,49.466638,99.525318,198.458595,0.730075,0.222171,0.507904,0.952246,0.062116,0.031032,0.031084,0.093148
-20.000000,22.500000,0.782277,0.672981,0.109296,1.455258,149.158417,49.536589,99.621828,198.695006,0.559485,0.167547,0.391938,0.727032,0.047675,0.025841,0.021834,0.073515
-20.000000,25.000000,0.399029,0.651510,-0.252481,1.050539,149.288280,49.593889,99.694391,198.882168,0.423391,0.122411,0.300979,0.545802,0.036909,0.021587,0.015322,0.058496
-20.000000,27.500000,0.070972,0.629743,-0.558770,0.700715,149.392082,49.642546,99.749536,199.034629,0.299094,0.081260,0.217833,0.380354,0.028023,0.017944,0.010079,0.045967
-20.000000,30.000000,-0.132158,0.608596,-0.740754,0.476438,149.476822,49.683340,99.793482,199.160161,0.211910,0.051771,0.160139,0.263682,0.021643,0.014994,0.006649,0.036637
-20.000000,32.500000,-0.293384,0.587838,-0.881221,0.294454,149.546178,49.718329,99.827849,199.264507,0.139447,0.027674,0.111773,0.167121,0.016503,0.012506,0.003996,0.029009
-20.000000,35.000000,-0.391224,0.567294,-0.958518,0.176070,149.605593,49.748550,99.857043,199.354142,0.089328,0.011443,0.077885,0.100771,0.012656,0.010446,0.002210,0.023101
-20.000000,37.500000,-0.450125,0.548286,-0.998411,0.098162,149.653603,49.773465,99.880138,199.427067,0.055560,0.001591,0.053969,0.057151,0.009831,0.008810,0.001021,0.018640
-20.000000,40.000000,-0.493755,0.531653,-1.025409,0.037898,149.691421,49.793776,99.897644,199.485197,0.029892,0.004831,0.025061,0.034723,0.007645,0.007505,0.000140,0.015150
-20.000000,42.500000,-0.508935,0.517044,-1.025979,0.008108,149.722342,49.809981,99.912361,199.532323,0.017527,0.005932,0.011595,0.023459,0.006144,0.006505,-0.000360,0.012649
-20.000000,45.000000,-0.524570,0.506616,-1.031186,-0.017955,149.743156,49.821455,99.921701,199.564612,0.006886,0.006007,0.000879,0.012894,0.005059,0.005802,-0.000744,0.010861
-20.000000,47.500000,-0.529134,0.499746,-1.028880,-0.029388,149.756259,49.828499,99.927760,199.584757,0.002431,0.003464,-0.001033,0.005895,0.004450,0.005379,-0.000928,0.009829
-20.000000,50.000000,-0.530676,0.497466,-1.028143,-0.033210,149.760720,49.830966,99.929754,199.591686,0.000000,0.000000,0.000000,0.000000,0.004241,0.005234,-0.000993,0.009474
-17.500000,-50.000000,-0.450267,0.502286,-0.952553,0.052019,149.756992,49.813177,99.943815,199.570169,0.000000,0.000000,0.000000,0.000000,0.005618,0.005388,0.000230,0.011007
-17.500000,-47.500000,-0.444876,0.504289,-0.949165,0.059412,149.753142,49.810848,99.942293,199.563990,-0.011569,0.000225,-0.011794,-0.011344,0.005857,0.005529,0.000328,0.011385
-17.500000,-45.000000,-0.426745,0.510098,-0.936842,0.083353,149.742278,49.804241,99.938037,199.546520,-0.026654,0.001901,-0.028555,-0.024754,0.006565,0.005940,0.000625,0.012506
-17.500000,-42.500000,-0.395018,0.519275,-0.914293,0.124257,149.724126,49.793340,99.930786,199.517467,-0.045999,0.005303,-0.051301,-0.040696,0.007767,0.006627,0.001140,0.014395
-17.500000,-40.000000,-0.342236,0.531432,-0.873668,0.189196,149.699071,49.778303,99.920769,199.477374,-0.073707,0.012006,-0.085713,-0.061702,0.009549,0.007601,0.001948,0.017150
-17.500000,-37.500000,-0.261812,0.546083,-0.807895,0.284272,149.666951,49.759182,99.907769,199.426133,-0.112339,0.022886,-0.135225,-0.089452,0.012004,0.008879,0.003125,0.020884
-17.500000,-35.000000,-0.143209,0.562501,-0.705711,0.419292,149.627667,49.736049,99.891618,199.363716,-0.165539,0.039124,-0.204663,-0.126414,0.015278,0.010488,0.004790,0.025765
-17.500000,-32.500000,0.030450,0.581039,-0.550589,0.611489,149.578397,49.707828,99.870569,199.286225,-0.239093,0.062573,-0.301666,-0.176519,0.019721,0.012531,0.007190,0.032251
-17.500000,-30.000000,0.283270,0.600689,-0.317419,0.883959,149.520474,49.675121,99.845353,199.195595,-0.339618,0.094889,-0.434507,-0.244729,0.025592,0.015013,0.010579,0.040605
-17.500000,-27.500000,0.621116,0.621916,-0.000800,1.243032,149.449763,49.636856,99.812907,199.086619,-0.467953,0.136001,-0.603954,-0.331952,0.033142,0.018006,0.015135,0.051148
-17.500000,-25.000000,1.097368,0.646280,0.451088,1.743648,149.357887,49.590109,99.767778,198.947997,-0.638113,0.189474,-0.827587,-0.448639,0.043411,0.021742,0.021669,0.065153
-17.500000,-22.500000,1.729413,0.674810,1.054603,2.404223,149.238660,49.533424,99.705236,198.772084,-0.850619,0.254619,-1.105238,-0.596000,0.056808,0.026283,0.030525,0.083090
